OrderNumber,ProductName,size,Color,Category,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount
SO47438,HL Mountain Frame,38,Silver,Components,1240.4545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,744.2727,2232.8181,0,178.6254
SO47438,LL Mountain Front Wheel,Na,Black,Components,60.745,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,36.447,109.341,0,8.7473
SO47438,Mountain-200,42,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,1229.4589,9835.6712,0,786.8537
SO47438,ML Mountain Handlebars,Na,NA,Components,56.2909,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,6,33.7745,202.647,0,16.2118
SO47438,Mountain-200,38,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,1242.8518,2485.7036,0,198.8563
SO47438,Mountain-200,38,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,9,1229.4589,11065.1301,0,885.2104
SO47438,LL Headset,Na,NA,Components,34.2,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,20.52,61.56,0,4.9248
SO47438,Mountain-300,38,Black,Bikes,1079.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,647.994,1295.988,0,103.679
SO47438,HL Mountain Frame,42,Silver,Components,1240.4545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,744.2727,1488.5454,0,119.0836
SO47438,HL Mountain Frame,42,Black,Components,1226.9091,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,736.1455,2944.582,0,235.5666
SO47438,Mountain-200,46,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,1229.4589,4917.8356,0,393.4268
SO47438,Full-Finger Gloves,L,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,22.794,91.176,0,7.2941
SO47438,Mountain-200,42,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,1242.8518,2485.7036,0,198.8563
SO47438,ML Mountain Front Wheel,Na,Black,Components,209.025,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,125.415,250.83,0,20.0664
SO47438,ML Mountain Rear Wheel,Na,Black,Components,236.025,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,141.615,283.23,0,22.6584
SO47438,HL Mountain Rear Wheel,Na,Black,Components,327.215,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,196.329,392.658,0,31.4126
SO47438,Mountain-300,44,Black,Bikes,1079.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,647.994,1943.982,0,155.5186
SO47439,LL Road Frame,62,Red,Components,337.22,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,202.332,404.664,0,32.3731
SO47439,LL Road Frame,60,Black,Components,306.5636,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,183.9382,183.9382,0,14.7151
SO47439,Long-Sleeve Logo Jersey,XL,Multi,Clothing,48.0673,2012-02-29,2012-12-03,2012-07-03,Volume Discount 11 to 14,Southwest,12,27.879,327.857,6.691,26.2286
SO47439,Minipump,Na,NA,Accessories,19.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,9,11.994,107.946,0,8.6357
SO47439,LL Road Frame,44,Red,Components,337.22,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,6,202.332,1213.992,0,97.1194
SO47439,HL Road Handlebars,Na,NA,Components,109.3364,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,65.6018,65.6018,0,5.2481
SO47439,Road-250,44,Black,Bikes,2181.5625,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,6,1308.9375,7853.625,0,628.29
SO47439,ML Road Front Wheel,Na,Black,Components,248.385,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,149.031,149.031,0,11.9225
SO47439,Road-250,44,Red,Bikes,2443.35,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,1466.01,2932.02,0,234.5616
SO47439,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,28.8404,144.202,0,11.5362
SO47439,Sport-100 Helmet,Na,Black,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,10,20.1865,201.865,0,16.1492
SO47439,Women's Tights,M,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,44.994,89.988,0,7.199
SO47439,LL Road Frame,48,Red,Components,337.22,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,202.332,404.664,0,32.3731
SO47439,Men's Sports Shorts,M,Black,Clothing,59.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,35.994,179.97,0,14.3976
SO47439,Half-Finger Gloves,M,Black,Clothing,23.5481,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,14.1289,113.0312,0,9.0425
SO47439,Half-Finger Gloves,L,Black,Clothing,23.5481,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,14.1289,42.3867,0,3.3909
SO47439,Men's Sports Shorts,S,Black,Clothing,59.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,35.994,107.982,0,8.6386
SO47439,Road-250,48,Black,Bikes,2181.5625,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,1308.9375,2617.875,0,209.43
SO47439,Long-Sleeve Logo Jersey,M,Multi,Clothing,48.0673,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,10,28.8404,288.404,0,23.0723
SO47439,Men's Bib-Shorts,S,Multi,Clothing,89.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,7,53.994,377.958,0,30.2366
SO47439,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,20.1865,80.746,0,6.4597
SO47439,Women's Tights,S,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,Volume Discount 11 to 14,Southwest,12,43.4942,511.4918,10.4386,40.9193
SO47439,HL Road Frame,62,Red,Components,1301.3636,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,780.8182,1561.6364,0,124.9309
SO47439,Women's Tights,L,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,44.994,89.988,0,7.199
SO47439,Half-Finger Gloves,S,Black,Clothing,23.5481,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,14.1289,56.5156,0,4.5212
SO47439,Road-250,52,Black,Bikes,2181.5625,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,1308.9375,1308.9375,0,104.715
SO47439,ML Road Frame-W,38,Yellow,Components,540.7545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,324.4527,648.9054,0,51.9124
SO47439,Cable Lock,Na,NA,Accessories,25,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,15,120,0,9.6
SO47439,Sport-100 Helmet,Na,Red,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,20.1865,40.373,0,3.2298
SO47439,Men's Bib-Shorts,L,Multi,Clothing,89.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,53.994,215.976,0,17.2781
SO47439,HL Road Front Wheel,Na,Black,Components,330.06,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,198.036,792.144,0,63.3715
SO47439,ML Road Frame-W,44,Yellow,Components,540.7545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,6,324.4527,1946.7162,0,155.7373
SO47439,Road-650,60,Black,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,469.794,939.588,0,75.167
SO47439,Road-650,52,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,469.794,1879.176,0,150.3341
SO47439,Road-650,44,Black,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,6,469.794,2818.764,0,225.5011
SO47439,Road-550-W,38,Yellow,Bikes,1000.4375,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,600.2625,1200.525,0,96.042
SO47439,LL Road Frame,58,Black,Components,306.5636,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,183.9382,735.7528,0,58.8602
SO47439,Road-250,48,Red,Bikes,2443.35,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,1466.01,4398.03,0,351.8424
SO47439,LL Road Frame,52,Black,Components,306.5636,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,183.9382,367.8764,0,29.4301
SO47439,Road-650,62,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,469.794,1409.382,0,112.7506
SO47439,AWC Logo Cap,Na,Multi,Clothing,8.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,5.1865,20.746,0,1.6597
SO47439,Road-650,48,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,469.794,1409.382,0,112.7506
SO47439,Men's Bib-Shorts,M,Multi,Clothing,89.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,10,53.994,539.94,0,43.1952
SO47439,Road-650,60,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,469.794,469.794,0,37.5835
SO47439,ML Road Frame-W,40,Yellow,Components,540.7545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,324.4527,973.3581,0,77.8686
SO47439,ML Road Frame-W,48,Yellow,Components,540.7545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,324.4527,1297.8108,0,103.8249
SO47439,Road-650,58,Black,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,9,469.794,4228.146,0,338.2517
SO47439,Road-650,44,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,10,469.794,4697.94,0,375.8352
SO47439,LL Road Rear Wheel,Na,Black,Components,112.565,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,67.539,270.156,0,21.6125
SO47439,Road-550-W,40,Yellow,Bikes,1000.4375,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,600.2625,2401.05,0,192.084
SO47439,Men's Sports Shorts,L,Black,Clothing,59.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,35.994,143.976,0,11.5181
SO47439,HL Road Frame,44,Black,Components,1301.3636,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,780.8182,780.8182,0,62.4655
SO47439,Road-650,52,Black,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,469.794,2348.97,0,187.9176
SO47439,HL Road Frame,44,Red,Components,1301.3636,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,780.8182,780.8182,0,62.4655
SO47440,Women's Tights,L,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,4,44.994,179.976,0,14.3981
SO47440,Women's Tights,S,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,5,44.994,224.97,0,17.9976
SO47440,Mountain-200,38,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,1242.8518,1242.8518,0,99.4281
SO47440,LL Mountain Front Wheel,Na,Black,Components,60.745,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,36.447,36.447,0,2.9158
SO47440,Men's Bib-Shorts,M,Multi,Clothing,89.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,53.994,53.994,0,4.3195
SO47440,AWC Logo Cap,Na,Multi,Clothing,8.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,5.1865,5.1865,0,0.4149
SO47440,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,2,20.1865,40.373,0,3.2298
SO47440,Full-Finger Gloves,L,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,4,22.794,91.176,0,7.2941
SO47440,ML Mountain Handlebars,Na,NA,Components,56.2909,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,4,33.7745,135.098,0,10.8078
SO47440,Full-Finger Gloves,S,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,22.794,22.794,0,1.8235
SO47440,Full-Finger Gloves,M,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,4,22.794,91.176,0,7.2941
SO47440,Mountain-200,46,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,3,1242.8518,3728.5554,0,298.2844
SO47440,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,28.8404,28.8404,0,2.3072
SO47440,ML Mountain Frame,48,Black,Components,348.76,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,1,209.256,209.256,0,16.7405
SO47440,Sport-100 Helmet,Na,Red,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,3,20.1865,60.5595,0,4.8448
SO47440,Mountain-200,42,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,No Discount,Central,2,1229.4589,2458.9178,0,196.7134
SO47441,Mountain-200,38,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,Volume Discount 11 to 14,Southwest,14,1188.477,16305.9044,332.7736,1304.4724
SO47441,Mountain-300,38,Black,Bikes,1079.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,647.994,3239.97,0,259.1976
SO47441,Mountain-200,46,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,Volume Discount 11 to 14,Southwest,11,1188.477,12811.7821,261.4649,1024.9426
SO47441,Mountain-200,46,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,1242.8518,4971.4072,0,397.7126
SO47441,HL Fork,Na,NA,Components,229.49,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,6,137.694,826.164,0,66.0931
SO47441,LL Mountain Rear Wheel,Na,Black,Components,87.745,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,52.647,263.235,0,21.0588
SO47441,Mountain-200,38,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,10,1242.8518,12428.518,0,994.2814
SO47441,Mountain-200,42,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,Volume Discount 15 to 24,Southwest,15,1127.004,16059.807,845.253,1284.7846
SO47441,ML Mountain Frame,38,Black,Components,348.76,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,209.256,418.512,0,33.481
SO47441,HL Mountain Handlebars,Na,NA,Components,109.3364,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,65.6018,196.8054,0,15.7444
SO47441,Mountain-300,48,Black,Bikes,1079.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,647.994,3239.97,0,259.1976
SO47441,Full-Finger Gloves,S,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,22.794,91.176,0,7.2941
SO47441,Mountain-300,44,Black,Bikes,1079.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,647.994,3239.97,0,259.1976
SO47441,LL Fork,Na,NA,Components,148.22,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,88.932,266.796,0,21.3437
SO47441,HL Mountain Frame,46,Silver,Components,1240.4545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,744.2727,3721.3635,0,297.7091
SO47441,Full-Finger Gloves,M,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,22.794,113.97,0,9.1176
SO47441,ML Mountain Frame,40,Black,Components,348.76,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,209.256,209.256,0,16.7405
SO47441,ML Mountain Front Wheel,Na,Black,Components,209.025,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,125.415,250.83,0,20.0664
SO47441,ML Mountain Handlebars,Na,NA,Components,56.2909,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,33.7745,168.8725,0,13.5098
SO47441,HL Mountain Frame,38,Black,Components,1226.9091,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,736.1455,2208.4365,0,176.6749
SO47441,HL Mountain Front Wheel,Na,Black,Components,300.215,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,3,180.129,540.387,0,43.231
SO47441,HL Mountain Frame,42,Black,Components,1226.9091,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,736.1455,736.1455,0,58.8916
SO47441,Mountain-300,40,Black,Bikes,1079.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,647.994,5183.952,0,414.7162
SO47441,HL Mountain Rear Wheel,Na,Black,Components,327.215,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,196.329,392.658,0,31.4126
SO47441,Full-Finger Gloves,L,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,22.794,182.352,0,14.5882
SO47441,Mountain-200,42,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,7,1242.8518,8699.9626,0,695.997
SO47441,HL Headset,Na,NA,Components,124.73,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,5,74.838,374.19,0,29.9352
SO47441,LL Headset,Na,NA,Components,34.2,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,2,20.52,41.04,0,3.2832
SO47441,ML Mountain Frame,44,Black,Components,348.76,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,209.256,1674.048,0,133.9238
SO47441,HL Mountain Frame,38,Silver,Components,1240.4545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,9,744.2727,6698.4543,0,535.8763
SO47441,ML Mountain Frame,48,Black,Components,348.76,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,209.256,1674.048,0,133.9238
SO47441,ML Headset,Na,NA,Components,102.29,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,9,61.374,552.366,0,44.1893
SO47441,HL Mountain Frame,42,Silver,Components,1240.4545,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,4,744.2727,2977.0908,0,238.1673
SO47441,Half-Finger Gloves,L,Black,Clothing,23.5481,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,1,14.1289,14.1289,0,1.1303
SO47441,LL Mountain Front Wheel,Na,Black,Components,60.745,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,9,36.447,328.023,0,26.2418
SO47441,LL Mountain Handlebars,Na,NA,Components,40.4909,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,8,24.2945,194.356,0,15.5485
SO47441,ML Mountain Rear Wheel,Na,Black,Components,236.025,2012-02-29,2012-12-03,2012-07-03,No Discount,Southwest,7,141.615,991.305,0,79.3044
SO47442,Men's Sports Shorts,S,Black,Clothing,59.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,35.994,35.994,0,2.8795
SO47442,ML Mountain Frame,38,Black,Components,348.76,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,209.256,209.256,0,16.7405
SO47443,Mountain-200,38,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,1242.8518,1242.8518,0,99.4281
SO47443,LL Mountain Front Wheel,Na,Black,Components,60.745,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,36.447,109.341,0,8.7473
SO47443,ML Mountain Rear Wheel,Na,Black,Components,236.025,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,141.615,283.23,0,22.6584
SO47443,Full-Finger Gloves,M,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,22.794,45.588,0,3.647
SO47443,Mountain-200,42,Silver,Bikes,2071.4196,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,1242.8518,2485.7036,0,198.8563
SO47443,Full-Finger Gloves,L,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,8,22.794,182.352,0,14.5882
SO47443,Women's Tights,L,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,5,44.994,224.97,0,17.9976
SO47443,Sport-100 Helmet,Na,Red,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,20.1865,20.1865,0,1.6149
SO47443,ML Mountain Handlebars,Na,NA,Components,56.2909,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,33.7745,33.7745,0,2.702
SO47443,AWC Logo Cap,Na,Multi,Clothing,8.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,5.1865,5.1865,0,0.4149
SO47443,Sport-100 Helmet,Na,Black,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,20.1865,60.5595,0,4.8448
SO47443,Full-Finger Gloves,S,Black,Clothing,37.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,22.794,22.794,0,1.8235
SO47443,LL Mountain Rear Wheel,Na,Black,Components,87.745,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,52.647,105.294,0,8.4235
SO47443,Mountain-200,38,Black,Bikes,2049.0982,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,1229.4589,2458.9178,0,196.7134
SO47443,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,28.8404,57.6808,0,4.6145
SO47443,Men's Bib-Shorts,M,Multi,Clothing,89.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,4,53.994,215.976,0,17.2781
SO47443,Women's Tights,S,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,44.994,44.994,0,3.5995
SO47443,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,20.1865,20.1865,0,1.6149
SO47444,Road-650,44,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,469.794,1409.382,0,112.7506
SO47444,Road-650,52,Black,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,469.794,939.588,0,75.167
SO47444,HL Road Front Wheel,Na,Black,Components,330.06,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,198.036,396.072,0,31.6858
SO47444,LL Road Frame,60,Red,Components,337.22,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,202.332,606.996,0,48.5597
SO47444,Road-650,60,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,469.794,939.588,0,75.167
SO47444,Women's Tights,S,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,44.994,89.988,0,7.199
SO47444,LL Road Rear Wheel,Na,Black,Components,112.565,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,8,67.539,540.312,0,43.225
SO47444,AWC Logo Cap,Na,Multi,Clothing,8.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,2,5.1865,10.373,0,0.8298
SO47444,Road-650,48,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,469.794,469.794,0,37.5835
SO47444,Road-650,58,Black,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,469.794,469.794,0,37.5835
SO47444,Road-650,62,Red,Bikes,782.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,469.794,1409.382,0,112.7506
SO47444,Women's Tights,L,Black,Clothing,74.99,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,1,44.994,44.994,0,3.5995
SO47444,Sport-100 Helmet,Na,Blue,Accessories,33.6442,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,5,20.1865,100.9325,0,8.0746
SO47444,Long-Sleeve Logo Jersey,L,Multi,Clothing,48.0673,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,6,28.8404,173.0424,0,13.8434
SO47444,ML Road Frame-W,44,Yellow,Components,540.7545,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,324.4527,973.3581,0,77.8686
SO47444,ML Road Front Wheel,Na,Black,Components,248.385,2012-02-29,2012-12-03,2012-07-03,No Discount,Northwest,3,149.031,447.093,0,35.7674
SO47445,LL Mountain Front Wheel,Na,Black,Components,60.745,2012-02-29,2012-12-03,2012-07-03,No Discount,United Kingdom,1,36.447,36.447,0,2.9158
